# Frequency; PSD [dBc/Hz]
7.59277344e+03;-8.77768555e+01
7.59887695e+03;-8.77603149e+01
7.60498047e+03;-8.77272568e+01
7.61108398e+03;-8.77220154e+01
7.61718750e+03;-8.77454834e+01
7.62329102e+03;-8.77566681e+01
7.62939453e+03;-8.77388077e+01
7.63549805e+03;-8.77237244e+01
7.64160156e+03;-8.77503967e+01
7.64770508e+03;-8.77861938e+01
7.65380859e+03;-8.78153076e+01
7.65991211e+03;-8.78647614e+01
7.66601562e+03;-8.78691101e+01
7.67211914e+03;-8.78503723e+01
7.67822266e+03;-8.78480148e+01
7.68432617e+03;-8.78696976e+01
7.69042969e+03;-8.78795242e+01
7.69653320e+03;-8.78744354e+01
7.70263672e+03;-8.78674545e+01
7.70874023e+03;-8.78352127e+01
7.71484375e+03;-8.78160248e+01
7.72094727e+03;-8.78481750e+01
7.72705078e+03;-8.78884506e+01
7.73315430e+03;-8.78949280e+01
7.73925781e+03;-8.78829880e+01
7.74536133e+03;-8.78674393e+01
7.75146484e+03;-8.78470688e+01
7.75756836e+03;-8.78430405e+01
7.76367188e+03;-8.78590622e+01
7.76977539e+03;-8.78574829e+01
7.77587891e+03;-8.78532562e+01
7.78198242e+03;-8.78564301e+01
7.78808594e+03;-8.78621521e+01
7.79418945e+03;-8.78664169e+01
7.80029297e+03;-8.78676376e+01
7.80639648e+03;-8.78730774e+01
7.81250000e+03;-8.78818130e+01
7.81860352e+03;-8.78860474e+01
7.82470703e+03;-8.79192123e+01
7.83081055e+03;-8.79132538e+01
7.83691406e+03;-8.78685303e+01
7.84301758e+03;-8.78586578e+01
7.84912109e+03;-8.78662872e+01
7.85522461e+03;-8.78815765e+01
7.86132812e+03;-8.78997269e+01
7.86743164e+03;-8.79238358e+01
7.87353516e+03;-8.79348297e+01
7.87963867e+03;-8.79358139e+01
7.88574219e+03;-8.79774780e+01
7.89184570e+03;-8.80151672e+01
7.89794922e+03;-8.80001373e+01
7.90405273e+03;-8.79828186e+01
7.91015625e+03;-8.79926834e+01
7.91625977e+03;-8.80117569e+01
7.92236328e+03;-8.80060501e+01
7.92846680e+03;-8.79964676e+01
7.93457031e+03;-8.79883423e+01
7.94067383e+03;-8.79535446e+01
7.94677734e+03;-8.79399338e+01
7.95288086e+03;-8.79580002e+01
7.95898438e+03;-8.79738159e+01
7.96508789e+03;-8.79380569e+01
7.97119141e+03;-8.78947678e+01
7.97729492e+03;-8.78919525e+01
7.98339844e+03;-8.79177017e+01
7.98950195e+03;-8.79286804e+01
7.99560547e+03;-8.79307861e+01
8.00170898e+03;-8.79360428e+01
8.00781250e+03;-8.79373245e+01
8.01391602e+03;-8.79515839e+01
8.02001953e+03;-8.79905090e+01
8.02612305e+03;-8.80095367e+01
8.03222656e+03;-8.79947586e+01
8.03833008e+03;-8.79589844e+01
8.04443359e+03;-8.79533844e+01
8.05053711e+03;-8.79725037e+01
8.05664062e+03;-8.79880753e+01
8.06274414e+03;-8.79816742e+01
8.06884766e+03;-8.79659882e+01
8.07495117e+03;-8.79565048e+01
8.08105469e+03;-8.79634018e+01
8.08715820e+03;-8.79866409e+01
8.09326172e+03;-8.80328598e+01
8.09936523e+03;-8.80342102e+01
8.10546875e+03;-8.80000610e+01
8.11157227e+03;-8.79697876e+01
8.11767578e+03;-8.79701385e+01
8.12377930e+03;-8.79574585e+01
8.12988281e+03;-8.79441986e+01
8.13598633e+03;-8.79263535e+01
8.14208984e+03;-8.78847885e+01
8.14819336e+03;-8.78333206e+01
8.15429688e+03;-8.78211060e+01
8.16040039e+03;-8.78530731e+01
8.16650391e+03;-8.78500748e+01
8.17260742e+03;-8.78271027e+01
8.17871094e+03;-8.78463974e+01
8.18481445e+03;-8.78890762e+01
8.19091797e+03;-8.79295731e+01
8.19702148e+03;-8.79591980e+01
8.20312500e+03;-8.79754333e+01
8.20922852e+03;-8.79723358e+01
8.21533203e+03;-8.79698563e+01
8.22143555e+03;-8.79974976e+01
8.22753906e+03;-8.80218887e+01
8.23364258e+03;-8.80158386e+01
8.23974609e+03;-8.79837952e+01
8.24584961e+03;-8.79672623e+01
8.25195312e+03;-8.79780045e+01
8.25805664e+03;-8.79914932e+01
8.26416016e+03;-8.79780655e+01
8.27026367e+03;-8.79414749e+01
8.27636719e+03;-8.79345016e+01
8.28247070e+03;-8.79399719e+01
8.28857422e+03;-8.79502563e+01
8.29467773e+03;-8.79658737e+01
8.30078125e+03;-8.79258194e+01
8.30688477e+03;-8.78625870e+01
8.31298828e+03;-8.78568192e+01
8.31909180e+03;-8.79032211e+01
8.32519531e+03;-8.79417191e+01
8.33129883e+03;-8.79559021e+01
8.33740234e+03;-8.79602203e+01
8.34350586e+03;-8.79467697e+01
8.34960938e+03;-8.79333649e+01
8.35571289e+03;-8.79657974e+01
8.36181641e+03;-8.80069275e+01
8.36791992e+03;-8.80001755e+01
8.37402344e+03;-8.79953918e+01
8.38012695e+03;-8.80139694e+01
8.38623047e+03;-8.80259857e+01
8.39233398e+03;-8.80246506e+01
8.39843750e+03;-8.80266647e+01
8.40454102e+03;-8.80316467e+01
8.41064453e+03;-8.80367355e+01
8.41674805e+03;-8.80782623e+01
8.42285156e+03;-8.81087265e+01
8.42895508e+03;-8.81194839e+01
8.43505859e+03;-8.81151199e+01
8.44116211e+03;-8.81186066e+01
8.44726562e+03;-8.81479340e+01
8.45336914e+03;-8.81703186e+01
8.45947266e+03;-8.81741180e+01
8.46557617e+03;-8.81704330e+01
8.47167969e+03;-8.81738815e+01
8.47778320e+03;-8.81947021e+01
8.48388672e+03;-8.81864014e+01
8.48999023e+03;-8.81889877e+01
8.49609375e+03;-8.81812592e+01
8.50219727e+03;-8.81601639e+01
8.50830078e+03;-8.81492920e+01
8.51440430e+03;-8.81438293e+01
8.52050781e+03;-8.81381607e+01
8.52661133e+03;-8.81195602e+01
8.53271484e+03;-8.81292496e+01
8.53881836e+03;-8.81300735e+01
8.54492188e+03;-8.80997467e+01
8.55102539e+03;-8.80887299e+01
8.55712891e+03;-8.80894547e+01
8.56323242e+03;-8.80675735e+01
8.56933594e+03;-8.80710449e+01
8.57543945e+03;-8.81099548e+01
8.58154297e+03;-8.81194763e+01
8.58764648e+03;-8.80835190e+01
8.59375000e+03;-8.80562439e+01
8.59985352e+03;-8.80735321e+01
8.60595703e+03;-8.81070709e+01
8.61206055e+03;-8.81342316e+01
8.61816406e+03;-8.81918030e+01
8.62426758e+03;-8.81952209e+01
8.63037109e+03;-8.81531525e+01
8.63647461e+03;-8.81354370e+01
8.64257812e+03;-8.81404572e+01
8.64868164e+03;-8.81676636e+01
8.65478516e+03;-8.81948090e+01
8.66088867e+03;-8.81903152e+01
8.66699219e+03;-8.81712723e+01
8.67309570e+03;-8.81451111e+01
8.67919922e+03;-8.81570740e+01
8.68530273e+03;-8.81795807e+01
8.69140625e+03;-8.81772537e+01
8.69750977e+03;-8.81455688e+01
8.70361328e+03;-8.81271057e+01
8.70971680e+03;-8.80804367e+01
8.71582031e+03;-8.80304947e+01
8.72192383e+03;-8.80020981e+01
8.72802734e+03;-8.79815140e+01
8.73413086e+03;-8.79732437e+01
8.74023438e+03;-8.79700775e+01
8.74633789e+03;-8.79746628e+01
8.75244141e+03;-8.80177689e+01
8.75854492e+03;-8.80376740e+01
8.76464844e+03;-8.80811539e+01
8.77075195e+03;-8.81216507e+01
8.77685547e+03;-8.81421890e+01
8.78295898e+03;-8.81684647e+01
8.78906250e+03;-8.81908951e+01
8.79516602e+03;-8.82085190e+01
8.80126953e+03;-8.82347183e+01
8.80737305e+03;-8.82353210e+01
8.81347656e+03;-8.82292480e+01
8.81958008e+03;-8.82040787e+01
8.82568359e+03;-8.81966019e+01
8.83178711e+03;-8.82144623e+01
8.83789062e+03;-8.81987152e+01
8.84399414e+03;-8.81592331e+01
8.85009766e+03;-8.81397858e+01
8.85620117e+03;-8.81396408e+01
8.86230469e+03;-8.81376495e+01
8.86840820e+03;-8.81655502e+01
8.87451172e+03;-8.82113113e+01
8.88061523e+03;-8.82253571e+01
8.88671875e+03;-8.82342148e+01
8.89282227e+03;-8.82627945e+01
8.89892578e+03;-8.82715149e+01
8.90502930e+03;-8.82740173e+01
8.91113281e+03;-8.83132401e+01
8.91723633e+03;-8.83655167e+01
8.92333984e+03;-8.83691711e+01
8.92944336e+03;-8.83276520e+01
8.93554688e+03;-8.82955933e+01
8.94165039e+03;-8.82674255e+01
8.94775391e+03;-8.82603683e+01
8.95385742e+03;-8.83035965e+01
8.95996094e+03;-8.83248901e+01
8.96606445e+03;-8.82796097e+01
8.97216797e+03;-8.82514114e+01
8.97827148e+03;-8.82294388e+01
8.98437500e+03;-8.82264099e+01
8.99047852e+03;-8.82375107e+01
8.99658203e+03;-8.82411194e+01
9.00268555e+03;-8.82345276e+01
9.00878906e+03;-8.82330246e+01
9.01489258e+03;-8.82502518e+01
9.02099609e+03;-8.82701416e+01
9.02709961e+03;-8.82766647e+01
9.03320312e+03;-8.83014679e+01
9.03930664e+03;-8.83222656e+01
9.04541016e+03;-8.83262634e+01
9.05151367e+03;-8.83378448e+01
9.05761719e+03;-8.83508682e+01
9.06372070e+03;-8.83445435e+01
9.06982422e+03;-8.83191833e+01
9.07592773e+03;-8.83005676e+01
9.08203125e+03;-8.82854691e+01
9.08813477e+03;-8.82881622e+01
9.09423828e+03;-8.82882156e+01
9.10034180e+03;-8.82984161e+01
9.10644531e+03;-8.82902603e+01
9.11254883e+03;-8.82771912e+01
9.11865234e+03;-8.82723465e+01
9.12475586e+03;-8.82785568e+01
9.13085938e+03;-8.82719116e+01
9.13696289e+03;-8.82504349e+01
9.14306641e+03;-8.82160416e+01
9.14916992e+03;-8.82021866e+01
9.15527344e+03;-8.82195053e+01
9.16137695e+03;-8.82417221e+01
9.16748047e+03;-8.82359314e+01
9.17358398e+03;-8.82170334e+01
9.17968750e+03;-8.81956558e+01
9.18579102e+03;-8.81798477e+01
9.19189453e+03;-8.82049866e+01
9.19799805e+03;-8.82448959e+01
9.20410156e+03;-8.82680130e+01
9.21020508e+03;-8.82549896e+01
9.21630859e+03;-8.82503738e+01
9.22241211e+03;-8.82910309e+01
9.22851562e+03;-8.83187561e+01
9.23461914e+03;-8.83537521e+01
9.24072266e+03;-8.83959045e+01
9.24682617e+03;-8.83865433e+01
9.25292969e+03;-8.83812790e+01
9.25903320e+03;-8.83770142e+01
9.26513672e+03;-8.83501816e+01
9.27124023e+03;-8.83075333e+01
9.27734375e+03;-8.82635117e+01
9.28344727e+03;-8.82468033e+01
9.28955078e+03;-8.82223740e+01
9.29565430e+03;-8.82007370e+01
9.30175781e+03;-8.82094803e+01
9.30786133e+03;-8.82346344e+01
9.31396484e+03;-8.82457962e+01
9.32006836e+03;-8.82627029e+01
9.32617188e+03;-8.82896042e+01
9.33227539e+03;-8.83211136e+01
9.33837891e+03;-8.83477020e+01
9.34448242e+03;-8.83638000e+01
9.35058594e+03;-8.83622513e+01
9.35668945e+03;-8.83594208e+01
9.36279297e+03;-8.83062134e+01
9.36889648e+03;-8.82784042e+01
9.37500000e+03;-8.83136597e+01
9.38110352e+03;-8.83477707e+01
9.38720703e+03;-8.83420181e+01
9.39331055e+03;-8.83124084e+01
9.39941406e+03;-8.82723541e+01
9.40551758e+03;-8.82520447e+01
9.41162109e+03;-8.82266159e+01
9.41772461e+03;-8.82315292e+01
9.42382812e+03;-8.82446671e+01
9.42993164e+03;-8.82042007e+01
9.43603516e+03;-8.81758804e+01
9.44213867e+03;-8.81718826e+01
9.44824219e+03;-8.81764603e+01
9.45434570e+03;-8.81987381e+01
9.46044922e+03;-8.82152405e+01
9.46655273e+03;-8.81865540e+01
9.47265625e+03;-8.81072845e+01
9.47875977e+03;-8.80171127e+01
9.48486328e+03;-8.79697037e+01
9.49096680e+03;-8.79506378e+01
9.49707031e+03;-8.79256592e+01
9.50317383e+03;-8.78861923e+01
9.50927734e+03;-8.78535995e+01
9.51538086e+03;-8.78362961e+01
9.52148438e+03;-8.78311157e+01
9.52758789e+03;-8.78495102e+01
9.53369141e+03;-8.78722763e+01
9.53979492e+03;-8.78701630e+01
9.54589844e+03;-8.78354568e+01
9.55200195e+03;-8.77856750e+01
9.55810547e+03;-8.77644196e+01
9.56420898e+03;-8.77515411e+01
9.57031250e+03;-8.77114944e+01
9.57641602e+03;-8.76952515e+01
9.58251953e+03;-8.76959839e+01
9.58862305e+03;-8.77088318e+01
9.59472656e+03;-8.77390671e+01
9.60083008e+03;-8.77398071e+01
9.60693359e+03;-8.77482605e+01
9.61303711e+03;-8.77274170e+01
9.61914062e+03;-8.77048645e+01
9.62524414e+03;-8.77476425e+01
9.63134766e+03;-8.78071976e+01
9.63745117e+03;-8.78539276e+01
9.64355469e+03;-8.78797989e+01
9.64965820e+03;-8.78851700e+01
9.65576172e+03;-8.79127731e+01
9.66186523e+03;-8.79413681e+01
9.66796875e+03;-8.79838104e+01
9.67407227e+03;-8.80023499e+01
9.68017578e+03;-8.79618225e+01
9.68627930e+03;-8.79215775e+01
9.69238281e+03;-8.78994217e+01
9.69848633e+03;-8.78788300e+01
9.70458984e+03;-8.78469162e+01
9.71069336e+03;-8.78355560e+01
9.71679688e+03;-8.78268814e+01
9.72290039e+03;-8.78135300e+01
9.72900391e+03;-8.78233414e+01
9.73510742e+03;-8.78415985e+01
9.74121094e+03;-8.78252182e+01
9.74731445e+03;-8.77794418e+01
9.75341797e+03;-8.77514954e+01
9.75952148e+03;-8.77300491e+01
9.76562500e+03;-8.76801605e+01
9.77172852e+03;-8.76383209e+01
9.77783203e+03;-8.76194000e+01
9.78393555e+03;-8.75665054e+01
9.79003906e+03;-8.75089951e+01
9.79614258e+03;-8.74654541e+01
9.80224609e+03;-8.74222336e+01
9.80834961e+03;-8.73666153e+01
9.81445312e+03;-8.73228836e+01
9.82055664e+03;-8.72671585e+01
9.82666016e+03;-8.71770325e+01
9.83276367e+03;-8.70122604e+01
9.83886719e+03;-8.68280716e+01
9.84497070e+03;-8.66152267e+01
9.85107422e+03;-8.63770828e+01
9.85717773e+03;-8.60486908e+01
9.86328125e+03;-8.55441513e+01
9.86938477e+03;-8.48111954e+01
9.87548828e+03;-8.40366898e+01
9.88159180e+03;-8.34586182e+01
9.88769531e+03;-8.48968887e+01
9.94873047e+03;-8.46222076e+01
1.00097656e+04;-8.43635406e+01
1.00708008e+04;-8.41373062e+01
1.01318359e+04;-8.41915894e+01
1.01928711e+04;-8.24556274e+01
1.02539062e+04;-7.61507721e+01
1.03149414e+04;-7.24987411e+01
1.03759766e+04;-7.26250534e+01
1.04370117e+04;-7.72324142e+01
1.04980469e+04;-8.35169220e+01
1.05590820e+04;-8.41832428e+01
1.06201172e+04;-8.41323776e+01
1.06811523e+04;-8.27930756e+01
1.07421875e+04;-8.26883316e+01
1.08032227e+04;-8.59592514e+01
1.08642578e+04;-8.63251724e+01
1.09252930e+04;-8.67319794e+01
1.09863281e+04;-8.71842957e+01
1.10473633e+04;-8.76841278e+01
1.11083984e+04;-8.82658691e+01
1.11694336e+04;-8.84207611e+01
1.12304688e+04;-8.84799805e+01
1.12915039e+04;-8.85256882e+01
1.13525391e+04;-8.86037674e+01
1.14135742e+04;-8.86957092e+01
1.14746094e+04;-8.87558365e+01
1.15356445e+04;-8.87701035e+01
1.15966797e+04;-8.88037949e+01
1.16577148e+04;-8.88160095e+01
1.17187500e+04;-8.88346786e+01
1.17797852e+04;-8.88565063e+01
1.18408203e+04;-8.88594894e+01
1.19018555e+04;-8.88507385e+01
1.19628906e+04;-8.88393326e+01
1.20239258e+04;-8.88644791e+01
1.20849609e+04;-8.89272614e+01
1.21459961e+04;-8.89443741e+01
1.22070312e+04;-8.89642334e+01
1.22680664e+04;-8.89692535e+01
1.23291016e+04;-8.89570465e+01
1.23901367e+04;-8.89710617e+01
1.24511719e+04;-8.90142746e+01
1.25122070e+04;-8.90486145e+01
1.25732422e+04;-8.90610046e+01
1.26342773e+04;-8.90618744e+01
1.26953125e+04;-8.90764389e+01
1.27563477e+04;-8.90737839e+01
1.28173828e+04;-8.90905762e+01
1.28784180e+04;-8.91396103e+01
1.29394531e+04;-8.91696167e+01
1.30004883e+04;-8.91797562e+01
1.30615234e+04;-8.91945953e+01
1.31225586e+04;-8.91925430e+01
1.31835938e+04;-8.91822968e+01
1.32446289e+04;-8.91841278e+01
1.33056641e+04;-8.91841125e+01
1.33666992e+04;-8.91904449e+01
1.34277344e+04;-8.91603241e+01
1.34887695e+04;-8.91463089e+01
1.35498047e+04;-8.91442642e+01
1.36108398e+04;-8.91285095e+01
1.36718750e+04;-8.91357269e+01
1.37329102e+04;-8.91535187e+01
1.37939453e+04;-8.91711578e+01
1.38549805e+04;-8.92059937e+01
1.39160156e+04;-8.92148819e+01
1.39770508e+04;-8.92332993e+01
1.40380859e+04;-8.92509613e+01
1.40991211e+04;-8.92547531e+01
1.41601562e+04;-8.92510910e+01
1.42211914e+04;-8.92526932e+01
1.42822266e+04;-8.92895126e+01
1.43432617e+04;-8.93066864e+01
1.44042969e+04;-8.92903519e+01
1.44653320e+04;-8.92736130e+01
1.45263672e+04;-8.92735672e+01
1.45874023e+04;-8.92957077e+01
1.46484375e+04;-8.93421021e+01
1.47094727e+04;-8.93550339e+01
1.47705078e+04;-8.93423920e+01
1.48315430e+04;-8.93219147e+01
1.48925781e+04;-8.93286591e+01
1.49536133e+04;-8.93674393e+01
1.50146484e+04;-8.94081650e+01
1.50756836e+04;-8.94252625e+01
1.51367188e+04;-8.94197464e+01
1.51977539e+04;-8.94029770e+01
1.52587891e+04;-8.94264603e+01
1.53198242e+04;-8.94722900e+01
1.53808594e+04;-8.94683228e+01
1.54418945e+04;-8.94257126e+01
1.55029297e+04;-8.93775406e+01
1.55639648e+04;-8.93454514e+01
1.56250000e+04;-8.93377609e+01
1.56860352e+04;-8.93418732e+01
1.57470703e+04;-8.93458557e+01
1.58081055e+04;-8.93537292e+01
1.58691406e+04;-8.93434982e+01
1.59301758e+04;-8.93524933e+01
1.59912109e+04;-8.93981476e+01
1.60522461e+04;-8.94365997e+01
1.61132812e+04;-8.94744568e+01
1.61743164e+04;-8.94843216e+01
1.62353516e+04;-8.94786758e+01
1.62963867e+04;-8.94826660e+01
1.63574219e+04;-8.94947205e+01
1.64184570e+04;-8.95243835e+01
1.64794922e+04;-8.95462036e+01
1.65405273e+04;-8.95314102e+01
1.66015625e+04;-8.95091858e+01
1.66625977e+04;-8.94937286e+01
1.67236328e+04;-8.95099182e+01
1.67846680e+04;-8.95241547e+01
1.68457031e+04;-8.95168762e+01
1.69067383e+04;-8.95069046e+01
1.69677734e+04;-8.94811859e+01
1.70288086e+04;-8.94644928e+01
1.70898438e+04;-8.94785919e+01
1.71508789e+04;-8.95175781e+01
1.72119141e+04;-8.95419235e+01
1.72729492e+04;-8.95409546e+01
1.73339844e+04;-8.95468750e+01
1.73950195e+04;-8.95616455e+01
1.74560547e+04;-8.95696411e+01
1.75170898e+04;-8.95861053e+01
1.75781250e+04;-8.95846710e+01
1.76391602e+04;-8.95886688e+01
1.77001953e+04;-8.95937958e+01
1.77612305e+04;-8.95703735e+01
1.78222656e+04;-8.95390701e+01
1.78833008e+04;-8.95330658e+01
1.79443359e+04;-8.95464096e+01
1.80053711e+04;-8.95407410e+01
1.80664062e+04;-8.94986267e+01
1.81274414e+04;-8.94852066e+01
1.81884766e+04;-8.94724121e+01
1.82495117e+04;-8.94471817e+01
1.83105469e+04;-8.94686432e+01
1.83715820e+04;-8.95130997e+01
1.84326172e+04;-8.95207367e+01
1.84936523e+04;-8.95063782e+01
1.85546875e+04;-8.95100327e+01
1.86157227e+04;-8.95668259e+01
1.86767578e+04;-8.96222534e+01
1.87377930e+04;-8.96392593e+01
1.87988281e+04;-8.96466064e+01
1.88598633e+04;-8.96323166e+01
1.89208984e+04;-8.95976715e+01
1.89819336e+04;-8.95924072e+01
1.90429688e+04;-8.96078339e+01
1.91040039e+04;-8.96192703e+01
1.91650391e+04;-8.96012039e+01
1.92260742e+04;-8.95641022e+01
1.92871094e+04;-8.95487137e+01
1.93481445e+04;-8.95467987e+01
1.94091797e+04;-8.95693970e+01
1.94702148e+04;-8.95875702e+01
1.95312500e+04;-8.96042480e+01
1.95922852e+04;-8.96064835e+01
1.96533203e+04;-8.95808411e+01
1.97143555e+04;-8.95789719e+01
1.97753906e+04;-8.95853806e+01
1.98364258e+04;-8.96033325e+01
1.98974609e+04;-8.96245117e+01
1.99584961e+04;-8.96389236e+01
2.00195312e+04;-8.96764069e+01
2.00805664e+04;-8.96898727e+01
2.01416016e+04;-8.97006760e+01
2.02026367e+04;-8.97225647e+01
2.02636719e+04;-8.97318192e+01
2.03247070e+04;-8.97509689e+01
2.03857422e+04;-8.97416000e+01
2.04467773e+04;-8.97202835e+01
2.05078125e+04;-8.96973343e+01
2.05688477e+04;-8.96825485e+01
2.06298828e+04;-8.96631470e+01
2.06909180e+04;-8.96419067e+01
2.07519531e+04;-8.96538086e+01
2.08129883e+04;-8.96612167e+01
2.08740234e+04;-8.96659775e+01
2.09350586e+04;-8.96781235e+01
2.09960938e+04;-8.96935501e+01
2.10571289e+04;-8.97121124e+01
2.11181641e+04;-8.96875000e+01
2.11791992e+04;-8.96552505e+01
2.12402344e+04;-8.96524200e+01
2.13012695e+04;-8.96380692e+01
2.13623047e+04;-8.96182785e+01
2.14233398e+04;-8.95919495e+01
2.14843750e+04;-8.95810242e+01
2.15454102e+04;-8.95869980e+01
2.16064453e+04;-8.95897598e+01
2.16674805e+04;-8.96324234e+01
2.17285156e+04;-8.96983643e+01
2.17895508e+04;-8.97158432e+01
2.18505859e+04;-8.97081299e+01
2.19116211e+04;-8.96945801e+01
2.19726562e+04;-8.96798782e+01
2.20336914e+04;-8.96868515e+01
2.20947266e+04;-8.96758499e+01
2.21557617e+04;-8.96671829e+01
2.22167969e+04;-8.96594467e+01
2.22778320e+04;-8.96312485e+01
2.23388672e+04;-8.96185074e+01
2.23999023e+04;-8.96442413e+01
2.24609375e+04;-8.96636963e+01
2.25219727e+04;-8.96783752e+01
2.25830078e+04;-8.96788788e+01
2.26440430e+04;-8.96789856e+01
2.27050781e+04;-8.96733704e+01
2.27661133e+04;-8.96498184e+01
2.28271484e+04;-8.96439819e+01
2.28881836e+04;-8.96406250e+01
2.29492188e+04;-8.96116028e+01
2.30102539e+04;-8.95985641e+01
2.30712891e+04;-8.95914764e+01
2.31323242e+04;-8.95934601e+01
2.31933594e+04;-8.96006012e+01
2.32543945e+04;-8.95922241e+01
2.33154297e+04;-8.95982971e+01
2.33764648e+04;-8.96166992e+01
2.34375000e+04;-8.96560059e+01
2.34985352e+04;-8.96807556e+01
2.35595703e+04;-8.97147141e+01
2.36206055e+04;-8.97453461e+01
2.36816406e+04;-8.97431793e+01
2.37426758e+04;-8.97466202e+01
2.38037109e+04;-8.97486572e+01
2.38647461e+04;-8.97573395e+01
2.39257812e+04;-8.97396393e+01
2.39868164e+04;-8.96930084e+01
2.40478516e+04;-8.96879272e+01
2.41088867e+04;-8.96850204e+01
2.41699219e+04;-8.96944275e+01
2.42309570e+04;-8.97052917e+01
2.42919922e+04;-8.96972580e+01
2.43530273e+04;-8.97028046e+01
2.44140625e+04;-8.96999512e+01
2.44750977e+04;-8.97116699e+01
2.45361328e+04;-8.97157135e+01
2.45971680e+04;-8.96988068e+01
2.46582031e+04;-8.96920090e+01
2.47192383e+04;-8.96801071e+01
2.47802734e+04;-8.96978989e+01
2.48413086e+04;-8.97061005e+01
2.49023438e+04;-8.97011795e+01
2.49633789e+04;-8.97172775e+01
2.50244141e+04;-8.97418900e+01
2.50854492e+04;-8.97878723e+01
2.51464844e+04;-8.98122787e+01
2.52075195e+04;-8.97952499e+01
2.52685547e+04;-8.97749100e+01
2.53295898e+04;-8.97442017e+01
2.53906250e+04;-8.97180939e+01
2.54516602e+04;-8.97279663e+01
2.55126953e+04;-8.97249756e+01
2.55737305e+04;-8.96946411e+01
2.56347656e+04;-8.95847778e+01
2.56958008e+04;-8.95139236e+01
2.57568359e+04;-8.95026703e+01
2.58178711e+04;-8.95197983e+01
2.58789062e+04;-8.95443344e+01
2.59399414e+04;-8.95702515e+01
2.60009766e+04;-8.95808258e+01
2.60620117e+04;-8.95755997e+01
2.61230469e+04;-8.95919876e+01
2.61840820e+04;-8.96805191e+01
2.62451172e+04;-8.97668076e+01
2.63061523e+04;-8.98219986e+01
2.63671875e+04;-8.98388672e+01
2.64282227e+04;-8.98418198e+01
2.64892578e+04;-8.98549576e+01
2.65502930e+04;-8.98482132e+01
2.66113281e+04;-8.98323364e+01
2.66723633e+04;-8.98125153e+01
2.67333984e+04;-8.97898941e+01
2.67944336e+04;-8.97609940e+01
2.68554688e+04;-8.97395325e+01
2.69165039e+04;-8.97250748e+01
2.69775391e+04;-8.96955109e+01
2.70385742e+04;-8.96667480e+01
2.70996094e+04;-8.96545715e+01
2.71606445e+04;-8.96608810e+01
2.72216797e+04;-8.96764908e+01
2.72827148e+04;-8.96861725e+01
2.73437500e+04;-8.96787338e+01
2.74047852e+04;-8.96832047e+01
2.74658203e+04;-8.97045441e+01
2.75268555e+04;-8.97080765e+01
2.75878906e+04;-8.97169418e+01
2.76489258e+04;-8.97304993e+01
2.77099609e+04;-8.97222748e+01
2.77709961e+04;-8.96933670e+01
2.78320312e+04;-8.96701202e+01
2.78930664e+04;-8.96667938e+01
2.79541016e+04;-8.96526947e+01
2.80151367e+04;-8.96513214e+01
2.80761719e+04;-8.96771545e+01
2.81372070e+04;-8.96870041e+01
2.81982422e+04;-8.96836929e+01
2.82592773e+04;-8.97045441e+01
2.83203125e+04;-8.97328262e+01
2.83813477e+04;-8.97626953e+01
2.84423828e+04;-8.97870255e+01
2.85034180e+04;-8.98035126e+01
2.85644531e+04;-8.97906189e+01
2.86254883e+04;-8.97896042e+01
2.86865234e+04;-8.97988663e+01
2.87475586e+04;-8.98045731e+01
2.88085938e+04;-8.98045578e+01
2.88696289e+04;-8.98046036e+01
2.89306641e+04;-8.97975845e+01
2.89916992e+04;-8.97802124e+01
2.90527344e+04;-8.97554169e+01
2.91137695e+04;-8.97448196e+01
2.91748047e+04;-8.97254791e+01
2.92358398e+04;-8.96980362e+01
2.92968750e+04;-8.96727219e+01
2.93579102e+04;-8.96503220e+01
2.94189453e+04;-8.96277008e+01
2.94799805e+04;-8.96295242e+01
2.95410156e+04;-8.96287308e+01
2.96020508e+04;-8.96212616e+01
2.96630859e+04;-8.95972672e+01
2.97241211e+04;-8.95598602e+01
2.97851562e+04;-8.95331421e+01
2.98461914e+04;-8.94992065e+01
2.99072266e+04;-8.94682693e+01
2.99682617e+04;-8.94072342e+01
3.00292969e+04;-8.93306808e+01
3.00903320e+04;-8.92909775e+01
3.01513672e+04;-8.92845688e+01
3.02124023e+04;-8.93030167e+01
3.02734375e+04;-8.93434143e+01
3.03344727e+04;-8.93932343e+01
3.03955078e+04;-8.94599533e+01
3.04565430e+04;-8.95162125e+01
3.05175781e+04;-8.96015472e+01
3.05786133e+04;-8.97057343e+01
3.06396484e+04;-8.97822418e+01
